unit_id,root,path,file_count,row_count,partition_status,scan_statuses
results/source_private_packet_isa_batch_frontier_20260430,results,results/source_private_packet_isa_batch_frontier_20260430,3,3,no_named_partition_detected,"['large_csv_file_level', 'large_json_file_level']"
results/source_private_packet_trace_card_v2_20260430,results,results/source_private_packet_trace_card_v2_20260430,4,4,no_named_partition_detected,"['large_csv_file_level', 'large_json_file_level']"
results/source_private_pass_fail_ledger_20260429,results,results/source_private_pass_fail_ledger_20260429,3,3,no_named_partition_detected,"['large_csv_file_level', 'large_json_file_level']"
results/source_private_pool_contrastive_jepa_query_resampler_semantic_anchor_smoke_20260430,results,results/source_private_pool_contrastive_jepa_query_resampler_semantic_anchor_smoke_20260430,14,14,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_pq_control_regularized_receiver_20260430,results,results/source_private_pq_control_regularized_receiver_20260430,37,37,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_pq_receiver_batch_microbench_20260430,results,results/source_private_pq_receiver_batch_microbench_20260430,3,3,no_named_partition_detected,"['large_csv_file_level', 'large_json_file_level']"
results/source_private_pq_systems_comparison_table_20260430,results,results/source_private_pq_systems_comparison_table_20260430,3,3,no_named_partition_detected,"['large_csv_file_level', 'large_json_file_level']"
results/source_private_pq_transport_receiver_waterfall_20260430,results,results/source_private_pq_transport_receiver_waterfall_20260430,3,3,no_named_partition_detected,"['large_csv_file_level', 'large_json_file_level']"
results/source_private_product_codebook_decode_frontier_20260430,results,results/source_private_product_codebook_decode_frontier_20260430,2,2,no_named_partition_detected,['large_json_file_level']
results/source_private_product_codebook_decode_frontier_n500_20260430,results,results/source_private_product_codebook_decode_frontier_n500_20260430,2,2,no_named_partition_detected,['large_json_file_level']
results/source_private_product_codebook_geometry_gate_20260430,results,results/source_private_product_codebook_geometry_gate_20260430,32,32,prior_eval_rows_present_no_clean_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_product_codebook_geometry_knockout_stress_n500_20260430,results,results/source_private_product_codebook_geometry_knockout_stress_n500_20260430,56,56,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_product_codebook_knockout_stress_n500_20260430,results,results/source_private_product_codebook_knockout_stress_n500_20260430,11,11,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_product_codebook_packet_gate_20260430,results,results/source_private_product_codebook_packet_gate_20260430,17,17,prior_eval_rows_present_no_clean_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_product_codebook_packet_gate_n500_20260430,results,results/source_private_product_codebook_packet_gate_n500_20260430,11,11,prior_eval_rows_present_no_clean_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_product_codebook_target_decoder_smoke_20260430,results,results/source_private_product_codebook_target_decoder_smoke_20260430,27,27,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_product_codebook_uncertainty_20260430,results,results/source_private_product_codebook_uncertainty_20260430,2,2,no_named_partition_detected,['large_json_file_level']
results/source_private_product_codebook_uncertainty_n500_20260430,results,results/source_private_product_codebook_uncertainty_n500_20260430,2,2,no_named_partition_detected,['large_json_file_level']
results/source_private_protected_residual_packet_gate_20260429,results,results/source_private_protected_residual_packet_gate_20260429,17,17,prior_eval_rows_present_no_clean_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_protocol_stress_table_20260429,results,results/source_private_protocol_stress_table_20260429,3,3,no_named_partition_detected,"['large_csv_file_level', 'large_json_file_level']"
results/source_private_public_adapter_heldout_packet_gate_20260430,results,results/source_private_public_adapter_heldout_packet_gate_20260430,2,2,prior_eval_rows_present_no_clean_confirm,['large_json_file_level']
results/source_private_public_adapter_heldout_packet_gate_20260430_seed47_n256_minilm_teacher,results,results/source_private_public_adapter_heldout_packet_gate_20260430_seed47_n256_minilm_teacher,17,17,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_public_adapter_heldout_packet_gate_20260430_seed47_n256_minilm_teacher_permuted,results,results/source_private_public_adapter_heldout_packet_gate_20260430_seed47_n256_minilm_teacher_permuted,17,17,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_public_adapter_heldout_packet_gate_20260430_seed47_n256_minilm_teacher_top8_dec040,results,results/source_private_public_adapter_heldout_packet_gate_20260430_seed47_n256_minilm_teacher_top8_dec040,17,17,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_public_adapter_heldout_packet_gate_20260430_seed47_n256_minilm_teacher_trainonly_top8_dec040,results,results/source_private_public_adapter_heldout_packet_gate_20260430_seed47_n256_minilm_teacher_trainonly_top8_dec040,17,17,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_public_only_receiver_ablation_20260430,results,results/source_private_public_only_receiver_ablation_20260430,10,10,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_rate_frontier_20260429,results,results/source_private_rate_frontier_20260429,2,2,no_named_partition_detected,['large_json_file_level']
results/source_private_relative_canonical_bootstrap_remap7_20260429,results,results/source_private_relative_canonical_bootstrap_remap7_20260429,2,2,no_named_partition_detected,['large_json_file_level']
results/source_private_relative_canonical_core_to_holdout_20260429,results,results/source_private_relative_canonical_core_to_holdout_20260429,3,3,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_relative_canonical_holdout_to_core_20260429,results,results/source_private_relative_canonical_holdout_to_core_20260429,3,3,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_relative_canonical_remap101_20260429,results,results/source_private_relative_canonical_remap101_20260429,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_relative_canonical_remap103_20260429,results,results/source_private_relative_canonical_remap103_20260429,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_relative_canonical_remap107_20260429,results,results/source_private_relative_canonical_remap107_20260429,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_relative_canonical_remap109_20260429,results,results/source_private_relative_canonical_remap109_20260429,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_relative_canonical_remap113_20260429,results,results/source_private_relative_canonical_remap113_20260429,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_relative_canonical_remap127_20260429,results,results/source_private_relative_canonical_remap127_20260429,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_relative_canonical_remap127_large_20260429,results,results/source_private_relative_canonical_remap127_large_20260429,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_relative_canonical_remap127_large_bootstrap_20260429,results,results/source_private_relative_canonical_remap127_large_bootstrap_20260429,2,2,no_named_partition_detected,['large_json_file_level']
results/source_private_relative_canonical_remap131_20260429,results,results/source_private_relative_canonical_remap131_20260429,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_relative_score_bootstrap_20260429,results,results/source_private_relative_score_bootstrap_20260429,2,2,no_named_partition_detected,['large_json_file_level']
results/source_private_relative_score_bootstrap_remap8_20260429,results,results/source_private_relative_score_bootstrap_remap8_20260429,2,2,no_named_partition_detected,['large_json_file_level']
results/source_private_rotation_sign_packet_gate_20260430,results,results/source_private_rotation_sign_packet_gate_20260430,17,17,prior_eval_rows_present_no_clean_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_sciq_bridge_contract_20260501,results,results/source_private_sciq_bridge_contract_20260501,5,5,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_sciq_fixed_packet_gate_20260501_qwen05_hashed_validation,results,results/source_private_sciq_fixed_packet_gate_20260501_qwen05_hashed_validation,3,3,prior_eval_rows_present_no_clean_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_semantic_anchor_heldout_medium_confirmation_20260430,results,results/source_private_semantic_anchor_heldout_medium_confirmation_20260430,2,2,no_named_partition_detected,['large_json_file_level']
results/source_private_semantic_anchor_heldout_packet_gate_20260430,results,results/source_private_semantic_anchor_heldout_packet_gate_20260430,14,14,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_semantic_anchor_heldout_packet_gate_20260430_seed47_n512,results,results/source_private_semantic_anchor_heldout_packet_gate_20260430_seed47_n512,14,14,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_semantic_anchor_heldout_packet_gate_20260430_seed53_n512,results,results/source_private_semantic_anchor_heldout_packet_gate_20260430_seed53_n512,14,14,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_semantic_anchor_heldout_packet_gate_20260430_seed59_n512,results,results/source_private_semantic_anchor_heldout_packet_gate_20260430_seed59_n512,14,14,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_semantic_anchor_heldout_packet_gate_20260430_threshold070,results,results/source_private_semantic_anchor_heldout_packet_gate_20260430_threshold070,14,14,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_semantic_anchor_heldout_packet_gate_20260430_threshold070_oraclefree,results,results/source_private_semantic_anchor_heldout_packet_gate_20260430_threshold070_oraclefree,14,14,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_serving_slo_envelope_20260430,results,results/source_private_serving_slo_envelope_20260430,3,3,no_named_partition_detected,"['large_csv_file_level', 'large_json_file_level']"
results/source_private_serving_slo_envelope_20260501,results,results/source_private_serving_slo_envelope_20260501,3,3,no_named_partition_detected,"['large_csv_file_level', 'large_json_file_level']"
results/source_private_shared_sparse_crosscoder_packet_gate_20260429,results,results/source_private_shared_sparse_crosscoder_packet_gate_20260429,14,14,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_shared_sparse_crosscoder_packet_gate_20260429_n512,results,results/source_private_shared_sparse_crosscoder_packet_gate_20260429_n512,14,14,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_shared_sparse_crosscoder_packet_gate_20260429_n512_synonym_stress,results,results/source_private_shared_sparse_crosscoder_packet_gate_20260429_n512_synonym_stress,14,14,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_shared_sparse_crosscoder_packet_gate_20260429_seed_repeat,results,results/source_private_shared_sparse_crosscoder_packet_gate_20260429_seed_repeat,14,14,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_shared_sparse_crosscoder_packet_gate_20260429_synonym_stress,results,results/source_private_shared_sparse_crosscoder_packet_gate_20260429_synonym_stress,14,14,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_slot_packet_bootstrap_20260429,results,results/source_private_slot_packet_bootstrap_20260429,2,2,no_named_partition_detected,['large_json_file_level']
results/source_private_systems_boundary_figure_table_20260502,results,results/source_private_systems_boundary_figure_table_20260502,3,3,no_named_partition_detected,"['large_csv_file_level', 'large_json_file_level']"
results/source_private_systems_boundary_figure_table_split_20260504,results,results/source_private_systems_boundary_figure_table_split_20260504,3,3,no_named_partition_detected,"['large_csv_file_level', 'large_json_file_level']"
results/source_private_systems_caveat_frontier_20260429,results,results/source_private_systems_caveat_frontier_20260429,3,3,no_named_partition_detected,"['large_csv_file_level', 'large_json_file_level']"
results/source_private_systems_comparison_table_20260429,results,results/source_private_systems_comparison_table_20260429,3,3,no_named_partition_detected,"['large_csv_file_level', 'large_json_file_level']"
results/source_private_systems_rate_assumption_frontier_20260430,results,results/source_private_systems_rate_assumption_frontier_20260430,3,3,no_named_partition_detected,"['large_csv_file_level', 'large_json_file_level']"
results/source_private_systems_rate_assumption_frontier_20260501,results,results/source_private_systems_rate_assumption_frontier_20260501,3,3,no_named_partition_detected,"['large_csv_file_level', 'large_json_file_level']"
results/source_private_systems_summary_20260428,results,results/source_private_systems_summary_20260428,2,2,no_named_partition_detected,['large_json_file_level']
results/source_private_testlog_packet_cross_model_20260428,results,results/source_private_testlog_packet_cross_model_20260428,18,18,prior_eval_rows_present_no_clean_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_testlog_packet_llm_packet_20260428,results,results/source_private_testlog_packet_llm_packet_20260428,4,4,prior_eval_rows_present_no_clean_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_testlog_packet_llm_packet_seed_repeat_20260428,results,results/source_private_testlog_packet_llm_packet_seed_repeat_20260428,18,18,prior_eval_rows_present_no_clean_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_testlog_packet_strict_small_20260428,results,results/source_private_testlog_packet_strict_small_20260428,14,14,prior_eval_rows_present_no_clean_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_baseline_pack_20260429,results,results/source_private_tool_trace_baseline_pack_20260429,2,2,no_named_partition_detected,['large_json_file_level']
results/source_private_tool_trace_compression_baselines_20260429,results,results/source_private_tool_trace_compression_baselines_20260429,4,4,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_compression_baselines_20260429_n512,results,results/source_private_tool_trace_compression_baselines_20260429_n512,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_compression_baselines_20260429_n512_seed33,results,results/source_private_tool_trace_compression_baselines_20260429_n512_seed33,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_compression_baselines_20260429_n512_seed35,results,results/source_private_tool_trace_compression_baselines_20260429_n512_seed35,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_compression_baselines_20260429_n512_seed37,results,results/source_private_tool_trace_compression_baselines_20260429_n512_seed37,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_compression_baselines_20260429_seed31,results,results/source_private_tool_trace_compression_baselines_20260429_seed31,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_compression_baselines_innovation_20260429_n512_seed29,results,results/source_private_tool_trace_compression_baselines_innovation_20260429_n512_seed29,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_compression_baselines_innovation_20260429_n512_seed31,results,results/source_private_tool_trace_compression_baselines_innovation_20260429_n512_seed31,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_compression_baselines_innovation_20260429_n512_seed33,results,results/source_private_tool_trace_compression_baselines_innovation_20260429_n512_seed33,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_compression_baselines_innovation_nobias_20260429_n512_seed33,results,results/source_private_tool_trace_compression_baselines_innovation_nobias_20260429_n512_seed33,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_control_stability_20260429_core_to_holdout_slot_no_intercept,results,results/source_private_tool_trace_control_stability_20260429_core_to_holdout_slot_no_intercept,3,3,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_control_stability_20260429_holdout_to_core_slot_no_intercept,results,results/source_private_tool_trace_control_stability_20260429_holdout_to_core_slot_no_intercept,3,3,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_control_stability_20260429_seed29_no_diag,results,results/source_private_tool_trace_control_stability_20260429_seed29_no_diag,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_control_stability_20260429_seed29_no_diag_no_intercept,results,results/source_private_tool_trace_control_stability_20260429_seed29_no_diag_no_intercept,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_control_stability_20260429_seed29_slot_no_intercept,results,results/source_private_tool_trace_control_stability_20260429_seed29_slot_no_intercept,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_control_stability_20260429_seed31_no_diag,results,results/source_private_tool_trace_control_stability_20260429_seed31_no_diag,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_control_stability_20260429_seed31_no_diag_no_intercept,results,results/source_private_tool_trace_control_stability_20260429_seed31_no_diag_no_intercept,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_control_stability_20260429_seed31_slot_no_intercept,results,results/source_private_tool_trace_control_stability_20260429_seed31_slot_no_intercept,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_control_stability_20260429_seed33_full,results,results/source_private_tool_trace_control_stability_20260429_seed33_full,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_control_stability_20260429_seed33_no_diag,results,results/source_private_tool_trace_control_stability_20260429_seed33_no_diag,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_control_stability_20260429_seed33_no_diag_no_intercept,results,results/source_private_tool_trace_control_stability_20260429_seed33_no_diag_no_intercept,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_control_stability_20260429_seed33_no_intercept,results,results/source_private_tool_trace_control_stability_20260429_seed33_no_intercept,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_control_stability_20260429_seed33_semantic,results,results/source_private_tool_trace_control_stability_20260429_seed33_semantic,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_control_stability_20260429_seed33_slot_no_intercept,results,results/source_private_tool_trace_control_stability_20260429_seed33_slot_no_intercept,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_control_stability_20260429_seed35_no_diag,results,results/source_private_tool_trace_control_stability_20260429_seed35_no_diag,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_control_stability_20260429_seed35_no_diag_no_intercept,results,results/source_private_tool_trace_control_stability_20260429_seed35_no_diag_no_intercept,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_control_stability_20260429_seed35_slot_no_intercept,results,results/source_private_tool_trace_control_stability_20260429_seed35_slot_no_intercept,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_control_stability_20260429_seed37_no_diag,results,results/source_private_tool_trace_control_stability_20260429_seed37_no_diag,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_control_stability_20260429_seed37_no_diag_no_intercept,results,results/source_private_tool_trace_control_stability_20260429_seed37_no_diag_no_intercept,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_control_stability_20260429_seed37_slot_no_intercept,results,results/source_private_tool_trace_control_stability_20260429_seed37_slot_no_intercept,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_latex_or_figures_20260430,results,results/source_private_tool_trace_latex_or_figures_20260430,2,2,no_named_partition_detected,"['large_csv_file_level', 'large_json_file_level']"
results/source_private_tool_trace_learned_syndrome_20260429,results,results/source_private_tool_trace_learned_syndrome_20260429,8,8,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_learned_syndrome_20260429_seed31,results,results/source_private_tool_trace_learned_syndrome_20260429_seed31,6,6,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_qjl_residual_20260429_remap101,results,results/source_private_tool_trace_qjl_residual_20260429_remap101,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_qjl_residual_20260429_remap103,results,results/source_private_tool_trace_qjl_residual_20260429_remap103,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_qjl_residual_20260429_remap107,results,results/source_private_tool_trace_qjl_residual_20260429_remap107,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_qjl_residual_20260429_seed29_30,results,results/source_private_tool_trace_qjl_residual_20260429_seed29_30,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_relative_scores_20260429_remap101,results,results/source_private_tool_trace_relative_scores_20260429_remap101,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_relative_scores_20260429_remap101_budget4,results,results/source_private_tool_trace_relative_scores_20260429_remap101_budget4,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_relative_scores_20260429_remap103,results,results/source_private_tool_trace_relative_scores_20260429_remap103,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_relative_scores_20260429_remap103_budget4,results,results/source_private_tool_trace_relative_scores_20260429_remap103_budget4,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_relative_scores_20260429_remap107,results,results/source_private_tool_trace_relative_scores_20260429_remap107,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_relative_scores_20260429_remap107_budget4,results,results/source_private_tool_trace_relative_scores_20260429_remap107_budget4,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_relative_scores_20260429_remap109_budget4,results,results/source_private_tool_trace_relative_scores_20260429_remap109_budget4,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_relative_scores_20260429_remap113_budget4,results,results/source_private_tool_trace_relative_scores_20260429_remap113_budget4,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_relative_scores_20260429_remap127_budget4,results,results/source_private_tool_trace_relative_scores_20260429_remap127_budget4,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_relative_scores_20260429_remap131_budget4,results,results/source_private_tool_trace_relative_scores_20260429_remap131_budget4,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_relative_scores_20260429_seed29_30,results,results/source_private_tool_trace_relative_scores_20260429_seed29_30,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_relative_scores_20260429_seed29_30_budget4,results,results/source_private_tool_trace_relative_scores_20260429_seed29_30_budget4,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_relative_scores_cross_family_20260429_core_to_holdout_budget4,results,results/source_private_tool_trace_relative_scores_cross_family_20260429_core_to_holdout_budget4,3,3,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_relative_scores_cross_family_20260429_holdout_to_core_budget4,results,results/source_private_tool_trace_relative_scores_cross_family_20260429_holdout_to_core_budget4,3,3,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_reviewer_risk_rows_20260429,results,results/source_private_tool_trace_reviewer_risk_rows_20260429,26,26,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_slot_remap_20260429_seed101,results,results/source_private_tool_trace_slot_remap_20260429_seed101,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_slot_remap_20260429_seed103,results,results/source_private_tool_trace_slot_remap_20260429_seed103,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_slot_remap_20260429_seed107,results,results/source_private_tool_trace_slot_remap_20260429_seed107,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_target_decoder_n160_20260430,results,results/source_private_tool_trace_target_decoder_n160_20260430,11,11,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_target_decoder_progress_gate_20260429,results,results/source_private_tool_trace_target_decoder_progress_gate_20260429,21,21,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_tool_trace_target_decoder_smoke_20260429,results,results/source_private_tool_trace_target_decoder_smoke_20260429,15,15,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_train_donor_antishuffle_fixed12b_eval_audit_20260501,results,results/source_private_train_donor_antishuffle_fixed12b_eval_audit_20260501,3,3,no_named_partition_detected,"['large_csv_file_level', 'large_json_file_level']"
results/source_private_train_donor_antishuffle_locked_frontier_seed47_n128,results,results/source_private_train_donor_antishuffle_locked_frontier_seed47_n128,15,15,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_train_donor_antishuffle_locked_frontier_seed53_n128,results,results/source_private_train_donor_antishuffle_locked_frontier_seed53_n128,11,11,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_train_donor_antishuffle_locked_frontier_seed59_n128,results,results/source_private_train_donor_antishuffle_locked_frontier_seed59_n128,11,11,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_train_donor_antishuffle_locked_rate_frontier_20260501,results,results/source_private_train_donor_antishuffle_locked_rate_frontier_20260501,3,3,no_named_partition_detected,"['large_csv_file_level', 'large_json_file_level']"
results/source_private_train_donor_antishuffle_seed47_n128_budget14,results,results/source_private_train_donor_antishuffle_seed47_n128_budget14,11,11,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_train_donor_antishuffle_seed47_n512_budget10_cross,results,results/source_private_train_donor_antishuffle_seed47_n512_budget10_cross,8,8,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_train_donor_antishuffle_seed47_n512_budget12_cross,results,results/source_private_train_donor_antishuffle_seed47_n512_budget12_cross,8,8,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_train_donor_antishuffle_seed47_n512_budget14,results,results/source_private_train_donor_antishuffle_seed47_n512_budget14,11,11,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_train_donor_antishuffle_seed53_n128_budget10,results,results/source_private_train_donor_antishuffle_seed53_n128_budget10,11,11,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_train_donor_antishuffle_seed53_n128_budget12,results,results/source_private_train_donor_antishuffle_seed53_n128_budget12,11,11,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_train_donor_antishuffle_seed53_n512_budget12_14,results,results/source_private_train_donor_antishuffle_seed53_n512_budget12_14,14,14,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_train_donor_antishuffle_seed59_n128_budget10,results,results/source_private_train_donor_antishuffle_seed59_n128_budget10,8,8,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
